quote_id,scrape_timestamp,data_type,source_name,origin,destination,route,route_weight,travel_date,advance_purchase_days,booking_window,airline,flight_number,departure_time,arrival_time,duration_minutes,stops,fare_class,base_fare_inr,taxes_inr,user_development_fee_inr,convenience_fee_inr,total_fare_inr,currency,availability,status,outlier_flag,duplicate_flag,missing_value_flag,exclusion_flag,collection_method,notes
APIX-003911,2026-07-17 07:23:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,BLR,DEL-BLR,0.19,2026-08-31,45,T+45,SpiceJet,SG-2522,05:40,08:20,160,0,Economy,15000,2838.84,200,199.0,18237.84,INR,56,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003912,2026-06-25 17:19:00,synthetic_prototype,Prototype_OTA_Feed_A,BOM,BLR,BOM-BLR,0.17,2026-07-02,7,T+7,Air India Express,IX-3935,21:45,00:44,179,0,Economy,15000,2224.95,100,149.0,17473.95,INR,42,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003913,2026-06-16 05:14:00,synthetic_prototype,Prototype_OTA_Feed_B,MAA,DEL,MAA-DEL,0.14,2026-07-31,45,T+45,Air India,AI-9889,05:50,07:59,129,0,Economy,15000,2725.54,150,0.0,17875.54,INR,40,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003914,2026-06-17 07:17:00,synthetic_prototype,Prototype_OTA_Feed_A,BLR,HYD,BLR-HYD,0.12,2026-08-01,45,T+45,Akasa Air,QP-6316,18:10,19:56,106,0,Economy Flex,15000,2669.34,200,199.0,18068.34,INR,69,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003915,2026-08-27 05:35:00,synthetic_prototype,Prototype_Airline_Feed,MAA,DEL,MAA-DEL,0.14,2026-09-26,30,T+30,IndiGo,6E-2130,14:40,17:31,171,0,Economy,15000,2101.51,0,0.0,17101.51,INR,44,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003916,2026-07-01 20:35:00,synthetic_prototype,Prototype_Airline_Feed,BLR,HYD,BLR-HYD,0.12,2026-07-31,30,T+30,Akasa Air,QP-5387,05:00,07:16,136,0,Economy Flex,15000,1836.6,150,149.0,17135.6,INR,48,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003917,2026-07-18 05:29:00,synthetic_prototype,Prototype_Airline_Feed,BOM,BLR,BOM-BLR,0.17,2026-08-02,15,T+15,Akasa Air,QP-1199,18:25,21:38,193,0,Economy,15000,2358.91,0,0.0,17358.91,INR,43,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003918,2026-08-27 14:38:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,CCU,DEL-CCU,0.14,2026-09-11,15,T+15,Air India,AI-3994,08:50,11:46,176,0,Economy,15000,2512.83,0,199.0,17711.83,INR,49,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003919,2026-08-20 15:10:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,BLR,DEL-BLR,0.19,2026-09-19,30,T+30,Air India,AI-5172,17:55,20:47,172,0,Economy,15000,1926.32,0,99.0,17025.32,INR,32,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003920,2026-08-09 17:05:00,synthetic_prototype,Prototype_Airline_Feed,DEL,CCU,DEL-CCU,0.14,2026-09-23,45,T+45,Akasa Air,QP-9064,07:55,10:30,155,0,Economy,15000,2494.27,100,0.0,17594.27,INR,68,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003921,2026-09-11 16:02:00,synthetic_prototype,Prototype_Airline_Feed,DEL,CCU,DEL-CCU,0.14,2026-09-12,1,T+1,Akasa Air,QP-7391,06:10,08:59,169,1,Economy,15000,2260.79,150,99.0,17509.79,INR,76,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003922,2026-06-27 22:18:00,synthetic_prototype,Prototype_OTA_Feed_B,BOM,BLR,BOM-BLR,0.17,2026-07-04,7,T+7,Air India,AI-5326,07:35,10:46,191,0,Economy,15000,1908.04,200,199.0,17307.04,INR,72,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003923,2026-08-25 11:19:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,BLR,DEL-BLR,0.19,2026-08-26,1,T+1,SpiceJet,SG-7332,21:35,00:11,156,0,Economy,15000,2848.16,150,99.0,18097.16,INR,78,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003924,2026-08-12 10:58:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,BOM,DEL-BOM,0.24,2026-09-26,45,T+45,IndiGo,6E-4027,13:55,15:59,124,0,Economy,15000,2822.69,0,99.0,17921.69,INR,72,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003925,2026-06-20 09:55:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,BOM,DEL-BOM,0.24,2026-08-04,45,T+45,Air India Express,IX-8169,11:10,13:11,121,1,Economy,15000,1852.2,150,199.0,17201.2,INR,49,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003926,2026-09-10 20:01:00,synthetic_prototype,Prototype_OTA_Feed_B,BOM,BLR,BOM-BLR,0.17,2026-10-10,30,T+30,Akasa Air,QP-5555,14:00,17:05,185,0,Economy,15000,2551.92,0,99.0,17650.92,INR,0,Sold Out,False,False,False,True,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003927,2026-07-21 15:21:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,BLR,DEL-BLR,0.19,2026-08-05,15,T+15,Akasa Air,QP-9442,09:30,12:13,163,0,Economy,15000,2732.96,200,199.0,18131.96,INR,46,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003928,2026-09-04 19:39:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,CCU,DEL-CCU,0.14,2026-10-04,30,T+30,SpiceJet,SG-5719,08:05,11:09,184,0,Economy,15000,2826.66,100,199.0,18125.66,INR,39,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003929,2026-07-02 10:40:00,synthetic_prototype,Prototype_OTA_Feed_A,BOM,BLR,BOM-BLR,0.17,2026-07-03,1,T+1,IndiGo,6E-9529,06:20,09:10,170,0,Economy,15000,2586.47,0,199.0,17785.47,INR,1,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003930,2026-08-28 19:30:00,synthetic_prototype,Prototype_Airline_Feed,DEL,BOM,DEL-BOM,0.24,2026-09-04,7,T+7,IndiGo,6E-6141,08:25,10:37,132,0,Economy,15000,2857.92,100,199.0,18156.92,INR,0,Sold Out,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003931,2026-08-16 07:57:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,BLR,DEL-BLR,0.19,2026-09-15,30,T+30,Akasa Air,QP-6085,20:45,23:43,178,0,Economy,15000,2262.05,0,0.0,17262.05,INR,62,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003932,2026-07-25 13:06:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,CCU,DEL-CCU,0.14,2026-08-01,7,T+7,Akasa Air,QP-939,09:10,11:29,139,0,Economy,15000,1818.3,150,99.0,17067.3,INR,26,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003933,2026-09-05 07:03:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,BOM,DEL-BOM,0.24,2026-10-20,45,T+45,Air India Express,IX-8655,13:25,15:32,127,0,Economy,15000,2732.79,0,149.0,17881.79,INR,24,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003934,2026-08-08 09:54:00,synthetic_prototype,Prototype_Airline_Feed,DEL,BOM,DEL-BOM,0.24,2026-09-07,30,T+30,Air India Express,IX-1821,20:00,22:24,144,0,Economy Flex,15000,2682.99,0,149.0,17831.99,INR,66,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003935,2026-07-25 02:21:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,BOM,DEL-BOM,0.24,2026-08-24,30,T+30,Air India Express,IX-3235,19:00,21:05,125,0,Economy,15000,2280.96,100,0.0,17380.96,INR,39,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003936,2026-08-09 19:27:00,synthetic_prototype,Prototype_OTA_Feed_B,MAA,DEL,MAA-DEL,0.14,2026-08-24,15,T+15,Air India Express,IX-5953,12:20,14:42,142,0,Economy,15000,2997.13,0,99.0,18096.13,INR,15,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003937,2026-09-08 16:49:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,CCU,DEL-CCU,0.14,2026-10-23,45,T+45,Air India Express,IX-3786,15:55,19:03,188,0,Economy,15000,2190.69,150,0.0,17340.69,INR,46,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003938,2026-09-02 12:28:00,synthetic_prototype,Prototype_OTA_Feed_B,BLR,HYD,BLR-HYD,0.12,2026-09-17,15,T+15,Air India Express,IX-2595,12:15,14:24,129,0,Economy,15000,2049.72,100,99.0,17248.72,INR,35,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003939,2026-08-18 01:47:00,synthetic_prototype,Prototype_OTA_Feed_A,MAA,DEL,MAA-DEL,0.14,2026-10-02,45,T+45,SpiceJet,SG-8700,19:35,22:00,145,0,Economy,15000,2829.16,0,199.0,18028.16,INR,9,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003940,2026-08-08 14:24:00,synthetic_prototype,Prototype_OTA_Feed_B,BOM,BLR,BOM-BLR,0.17,2026-08-15,7,T+7,Akasa Air,QP-2912,15:00,18:20,200,0,Economy,15000,2832.17,0,149.0,17981.17,INR,42,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003941,2026-07-29 00:24:00,synthetic_prototype,Prototype_OTA_Feed_A,BLR,HYD,BLR-HYD,0.12,2026-08-13,15,T+15,IndiGo,6E-2964,08:20,10:03,103,1,Economy,15000,2590.89,0,149.0,17739.89,INR,31,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003942,2026-08-22 20:34:00,synthetic_prototype,Prototype_OTA_Feed_B,BLR,HYD,BLR-HYD,0.12,2026-10-06,45,T+45,IndiGo,6E-613,14:10,15:37,87,0,Economy,15000,2675.06,100,199.0,17974.06,INR,10,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003943,2026-08-17 06:38:00,synthetic_prototype,Prototype_OTA_Feed_B,MAA,DEL,MAA-DEL,0.14,2026-09-01,15,T+15,IndiGo,6E-8409,10:25,13:08,163,0,Economy,15000,2248.45,100,99.0,17447.45,INR,49,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003944,2026-07-01 23:56:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,CCU,DEL-CCU,0.14,2026-07-31,30,T+30,Air India Express,IX-7981,21:45,00:34,169,0,Economy,15000,2252.66,150,149.0,17551.66,INR,0,Sold Out,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003945,2026-09-10 19:42:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,BLR,DEL-BLR,0.19,2026-09-25,15,T+15,Air India,AI-427,21:20,23:52,152,0,Economy Flex,15000,2948.97,150,0.0,18098.97,INR,3,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003946,2026-06-29 21:13:00,synthetic_prototype,Prototype_OTA_Feed_B,BOM,BLR,BOM-BLR,0.17,2026-07-29,30,T+30,SpiceJet,SG-180,10:05,12:46,161,0,Economy,15000,2993.86,0,199.0,18192.86,INR,4,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003947,2026-07-31 02:58:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,BOM,DEL-BOM,0.24,2026-08-15,15,T+15,IndiGo,6E-2558,08:35,10:15,100,0,Economy,15000,2521.51,100,149.0,17770.51,INR,0,Sold Out,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003948,2026-07-13 00:00:00,synthetic_prototype,Prototype_Airline_Feed,DEL,CCU,DEL-CCU,0.14,2026-07-20,7,T+7,Akasa Air,QP-1437,21:45,01:36,231,0,Economy,15000,2524.21,0,99.0,17623.21,INR,96,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003949,2026-08-05 07:14:00,synthetic_prototype,Prototype_Airline_Feed,MAA,DEL,MAA-DEL,0.14,2026-09-04,30,T+30,Akasa Air,QP-3421,18:45,22:04,199,0,Economy,15000,2340.75,200,99.0,17639.75,INR,47,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003950,2026-06-15 16:36:00,synthetic_prototype,Prototype_OTA_Feed_A,BLR,HYD,BLR-HYD,0.12,2026-07-15,30,T+30,Air India,AI-372,05:50,08:24,154,0,Economy,15000,2022.78,150,199.0,17371.78,INR,38,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003951,2026-07-01 17:34:00,synthetic_prototype,Prototype_OTA_Feed_A,BLR,HYD,BLR-HYD,0.12,2026-07-31,30,T+30,Air India Express,IX-3599,08:40,09:50,70,0,Economy,15000,2801.47,0,199.0,18000.47,INR,78,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003952,2026-06-20 05:36:00,synthetic_prototype,Prototype_Airline_Feed,MAA,DEL,MAA-DEL,0.14,2026-06-27,7,T+7,Air India Express,IX-1322,12:20,14:52,152,0,Economy Flex,15000,2011.94,0,149.0,17160.94,INR,21,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003953,2026-09-03 09:53:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,BLR,DEL-BLR,0.19,2026-09-18,15,T+15,IndiGo,6E-3247,16:45,19:54,189,0,Economy,15000,2763.86,150,99.0,18012.86,INR,72,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003954,2026-08-04 09:43:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,BOM,DEL-BOM,0.24,2026-09-03,30,T+30,Air India Express,IX-3895,21:35,23:28,113,0,Economy,15000,2674.61,0,199.0,17873.61,INR,46,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003955,2026-08-14 03:48:00,synthetic_prototype,Prototype_OTA_Feed_A,MAA,DEL,MAA-DEL,0.14,2026-08-29,15,T+15,SpiceJet,SG-1959,12:35,15:04,149,1,Economy,15000,2435.03,150,199.0,17784.03,INR,27,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003956,2026-06-14 10:51:00,synthetic_prototype,Prototype_Airline_Feed,MAA,DEL,MAA-DEL,0.14,2026-06-29,15,T+15,Akasa Air,QP-7111,10:40,13:48,188,0,Economy,15000,2936.16,0,99.0,18035.16,INR,66,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003957,2026-09-09 11:54:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,BLR,DEL-BLR,0.19,2026-09-24,15,T+15,SpiceJet,SG-8210,14:30,17:13,163,1,Economy Flex,15000,2880.69,0,0.0,17880.69,INR,56,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003958,2026-07-15 14:41:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,BLR,DEL-BLR,0.19,2026-07-30,15,T+15,SpiceJet,SG-6178,11:00,13:49,169,0,Economy,15000,2249.17,0,0.0,17249.17,INR,83,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003959,2026-06-27 08:54:00,synthetic_prototype,Prototype_OTA_Feed_B,BLR,HYD,BLR-HYD,0.12,2026-07-27,30,T+30,Air India,AI-2721,19:25,21:26,121,0,Economy Flex,15000,2936.98,0,149.0,18085.98,INR,51,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003960,2026-08-06 14:09:00,synthetic_prototype,Prototype_Airline_Feed,DEL,BOM,DEL-BOM,0.24,2026-09-20,45,T+45,Akasa Air,QP-7190,08:05,10:19,134,0,Economy,15000,2648.13,0,99.0,17747.13,INR,16,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003961,2026-08-19 14:51:00,synthetic_prototype,Prototype_OTA_Feed_A,BOM,BLR,BOM-BLR,0.17,2026-08-26,7,T+7,IndiGo,6E-7283,12:30,14:53,143,1,Economy Flex,15000,2007.88,150,99.0,17256.88,INR,39,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003962,2026-08-10 10:05:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,CCU,DEL-CCU,0.14,2026-08-17,7,T+7,Akasa Air,QP-5371,21:25,00:45,200,0,Economy,15000,2550.41,0,149.0,17699.41,INR,18,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003963,2026-08-22 14:53:00,synthetic_prototype,Prototype_OTA_Feed_B,DEL,CCU,DEL-CCU,0.14,2026-09-06,15,T+15,Akasa Air,QP-7288,19:10,22:19,189,1,Economy,15000,2850.26,150,0.0,18000.26,INR,46,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003964,2026-08-17 15:36:00,synthetic_prototype,Prototype_Airline_Feed,DEL,BOM,DEL-BOM,0.24,2026-08-24,7,T+7,SpiceJet,SG-1875,10:45,13:10,145,1,Economy,15000,2284.3,0,149.0,17433.3,INR,35,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003965,2026-08-09 10:18:00,synthetic_prototype,Prototype_Airline_Feed,BLR,HYD,BLR-HYD,0.12,2026-09-23,45,T+45,Akasa Air,QP-7658,10:10,11:55,105,0,Economy,15000,2761.49,0,99.0,17860.49,INR,16,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003966,2026-08-01 10:14:00,synthetic_prototype,Prototype_Airline_Feed,DEL,CCU,DEL-CCU,0.14,2026-08-31,30,T+30,Air India Express,IX-6112,15:45,18:39,174,0,Economy Flex,15000,1931.23,0,149.0,17080.23,INR,67,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003967,2026-06-19 02:35:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,BOM,DEL-BOM,0.24,2026-07-19,30,T+30,SpiceJet,SG-8167,19:30,21:26,116,0,Economy,15000,2462.91,100,99.0,17661.91,INR,24,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003968,2026-07-16 08:17:00,synthetic_prototype,Prototype_Airline_Feed,DEL,BOM,DEL-BOM,0.24,2026-07-17,1,T+1,IndiGo,6E-3037,06:05,08:10,125,0,Economy Flex,15000,2125.26,0,149.0,17274.26,INR,67,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003969,2026-07-19 00:58:00,synthetic_prototype,Prototype_OTA_Feed_A,DEL,BOM,DEL-BOM,0.24,2026-09-02,45,T+45,Akasa Air,QP-5926,14:10,15:49,99,0,Economy,15000,2252.87,0,149.0,17401.87,INR,65,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003970,2026-06-15 19:19:00,synthetic_prototype,Prototype_OTA_Feed_A,MAA,DEL,MAA-DEL,0.14,2026-06-16,1,T+1,Akasa Air,QP-9153,15:40,18:23,163,1,Economy,15000,2066.59,100,199.0,17365.59,INR,11,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003971,2026-08-02 23:10:00,synthetic_prototype,Prototype_OTA_Feed_B,MAA,DEL,MAA-DEL,0.14,2026-08-17,15,T+15,IndiGo,6E-3276,19:55,22:33,158,0,Economy Flex,15000,2790.08,0,99.0,17889.08,INR,57,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003972,2026-07-10 19:05:00,synthetic_prototype,Prototype_Airline_Feed,DEL,BOM,DEL-BOM,0.24,2026-07-11,1,T+1,Akasa Air,QP-7667,07:55,09:33,98,0,Economy,15000,2608.11,0,99.0,17707.11,INR,28,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003973,2026-08-20 18:58:00,synthetic_prototype,Prototype_Airline_Feed,BOM,BLR,BOM-BLR,0.17,2026-08-27,7,T+7,Air India,AI-6351,19:55,22:32,157,0,Economy,15000,2533.62,100,99.0,17732.62,INR,0,Sold Out,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
APIX-003974,2026-08-20 14:02:00,synthetic_prototype,Prototype_Airline_Feed,DEL,BOM,DEL-BOM,0.24,2026-09-04,15,T+15,Air India,AI-8414,15:30,18:24,174,0,Economy,15000,1822.62,100,0.0,16922.62,INR,43,Available,False,False,False,False,prototype_generated,Synthetic record for prototype/testing; not a live fare quote
